code,name,chapter_key,chapter,sex_restriction
S234,ESGUINCES Y TORCEDURAS DE COSTILLAS Y ESTERNÓN,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S235,ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S240,CONCUSIÓN Y EDEMA DE LA MÉDULA ESPINAL TORÁCICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S241,OTROS TRAUMATISMOS Y LOS NO ESPECIFICADOS DE LA MÉDULA ESPINAL TORÁCICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S242,TRAUMATISMO DE RAÍCES NERVIOSAS DE LA COLUMNA TORÁCICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S243,TRAUMATISMO DE NERVIOS PERIFÉRICOS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S244,TRAUMATISMO DE NERVIOS SIMPÁTICOS TORÁCICOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S245,TRAUMATISMO DE OTROS NERVIOS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S246,TRAUMATISMO DE NERVIO NO ESPECIFICADO DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S250,TRAUMATISMO DE LA AORTA TORÁCICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S251,TRAUMATISMO DE LA ARTERIA INNOMINADA O SUBCLAVIA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S252,TRAUMATISMO DE VENA CAVA SUPERIOR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S253,TRAUMATISMO DE LA VENA INNOMINADA O SUBCLAVIA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S254,TRAUMATISMO DE VASOS SANGUÍNEOS PULMONARES,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S255,TRAUMATISMO DE VASOS SANGUÍNEOS INTERCOSTALES,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S257,TRAUMATISMO DE MÚLTIPLES VASOS SANGUÍNEOS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S258,TRAUMATISMO DE OTROS VASOS SANGUÍNEOS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S259,TRAUMATISMO DE VASOS SANGUÍNEOS NO ESPECIFICADOS DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S260,TRAUMATISMO DEL CORAZÓN CON HEMOPERICARDIO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S268,OTROS TRAUMATISMOS DEL CORAZÓN,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S269,"TRAUMATISMO DEL CORAZÓN, NO ESPECIFICADO",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S270,NEUMOTÓRAX TRAUMÁTICO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S271,HEMOTÓRAX TRAUMÁTICO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S272,HEMONEUMOTÓRAX TRAUMÁTICO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S273,OTROS TRAUMATISMOS DEL PULMÓN,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S274,TRAUMATISMO DE LOS BRONQUIOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S275,TRAUMATISMO DE LA TRÁQUEA TORÁCICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S276,TRAUMATISMO DE LA PLEURA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S277,TRAUMATISMOS MÚLTIPLES DE ÓRGANOS INTRATORÁCICOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S278,"TRAUMATISMO DE OTROS ÓRGANOS INTRATORÁCICOS, ESPECIFICADOS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S279,"TRAUMATISMO DE ÓRGANO INTRATORÁCICO, NO ESPECIFICADO",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S280,APLASTAMIENTO DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S281,AMPUTACIÓN TRAUMÁTICA DE PARTE DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S290,TRAUMATISMO DE TENDÓN Y MÚSCULOS A NIVEL DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S297,TRAUMATISMOS MÚLTIPLES DEL TÓRAX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S298,"OTROS TRAUMATISMOS DEL TÓRAX, ESPECIFICADOS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S299,"TRAUMATISMO DEL TÓRAX, NO ESPECIFICADO",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S300,CONTUSIÓN DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S301,CONTUSIÓN DE LA PARED ABDOMINAL,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S302,CONTUSIÓN DE ÓRGANOS GENITALES EXTERNOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S307,"TRAUMATISMOS SUPERFICIALES MÚLTIPLES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S308,"OTROS TRAUMATISMOS SUPERFICIALES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S309,"TRAUMATISMO SUPERFICIAL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS, PARTE NO ESPECIFICADA",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S310,HERIDA DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S311,HERIDA DE LA PARED ABDOMINAL,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S312,HERIDA DEL PENE,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",H
S313,HERIDA DEL ESCROTO Y DE LOS TESTÍCULOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",H
S314,HERIDA DE LA VAGINA Y DE LA VULVA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",M
S315,HERIDA DE OTROS ÓRGANOS GENITALES EXTERNOS Y DE LOS NO ESPECIFICADOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S317,"HERIDAS MÚLTIPLES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S318,HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S320,FRACTURA DE VÉRTEBRA LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S321,FRACTURA DEL SACRO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S322,FRACTURA DEL CÓCCIX,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S323,FRACTURA DEL HUESO ILIACO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S324,FRACTURA DEL ACETÁBULO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S325,FRACTURA DEL PUBIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S327,FRACTURAS MÚLTIPLES DE LA COLUMNA LUMBAR Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S328,FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S330,RUPTURA TRAUMÁTICA DE DISCO INTERVERTEBRAL LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S331,LUXACIÓN DE VÉRTEBRA LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S332,LUXACIÓN DE ARTICULACIÓN SACROCOCCÍGEA Y SACROILIACA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S333,LUXACIÓN DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S334,RUPTURA TRAUMÁTICA DE LA SÍNFISIS DEL PUBIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S335,ESGUINCES Y TORCEDURAS DE LA COLUMNA LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S336,ESGUINCES Y TORCEDURAS DE LA ARTICULACIÓN SACROILIACA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S337,ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LA NO ESPECIFICADAS DE LA COLUMNA LUMBAR Y DE LA PELVIS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S340,CONCUSIÓN Y EDEMA DE LA MÉDULA ESPINAL LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S341,OTRO TRAUMATISMO DE LA MÉDULA ESPINAL LUMBAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S342,TRAUMATISMO DE RAÍZ NERVIOSA DE LA COLUMNA LUMBAR Y SACRA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S343,TRAUMATISMO DE LA COLA DE CABALLO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S344,TRAUMATISMO DEL PLEXO LUMBOSACRO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S345,"TRAUMATISMO DE NERVIOS(S) SIMPÁTICO(S) LUMBAR(ES),SACRO(S) Y PÉLVICO(S)",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S346,"TRAUMATISMO DE NERVIO(S) PERIFÉRICO(S) DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S348,"TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS Y DE LOS NO ESPECIFICADOS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S350,TRAUMATISMO DE LA AORTA ABDOMINAL,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S351,TRAUMATISMO DE LA VENA CAVA INFERIOR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S352,TRAUMATISMO DE ARTERIAS CELÍACAS Y MESENTÉRICAS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S353,TRAUMATISMO DE VENAS PORTA Y ESPLÉNICA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S354,TRAUMATISMO DE VASOS SANGUÍNEOS RENALES,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S355,TRAUMATISMO DE VASOS SANGUÍNEOS ILIACOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S357,"TRAUMATISMO DE MÚLTIPLES VASOS SANGUÍNEOS A NIVEL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S358,"TRAUMATISMO DE OTROS VASOS SANGUÍNEOS A NIVEL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S359,"TRAUMATISMO DE VASOS SANGUÍNEOS NO ESPECIFICADOS A NIVEL DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S360,TRAUMATISMO DEL BAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S361,TRAUMATISMO DEL HÍGADO Y DE LA VESÍCULA BILIAR,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S362,TRAUMATISMO DEL PÁNCREAS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S363,TRAUMATISMO DEL ESTÓMAGO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S364,TRAUMATISMO DEL INTESTINO DELGADO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S365,TRAUMATISMO DEL COLON,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S366,TRAUMATISMO DEL RECTO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S367,TRAUMATISMO DE MÚLTIPLES ÓRGANOS INTRAABDOMINALES,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S368,TRAUMATISMO DE OTROS ÓRGANOS INTRAABDOMINALES,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S369,TRAUMATISMO DE ÓRGANO INTRAABDOMINAL NO ESPECIFICADO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S370,TRAUMATISMO DEL RIÑÓN,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S371,TRAUMATISMO DEL URÉTER,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S372,TRAUMATISMO DE LA VEJIGA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S373,TRAUMATISMO DE LA URETRA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S374,TRAUMATISMO DEL OVARIO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",M
S375,TRAUMATISMO DE LA TROMPA DE FALOPIO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",M
S376,TRAUMATISMO DEL ÚTERO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",M
S377,TRAUMATISMO DE MÚLTIPLES ÓRGANOS PÉLVICOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S378,TRAUMATISMO DE OTROS ÓRGANOS PÉLVICOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S379,TRAUMATISMO DE ÓRGANO PÉLVICO NO ESPECIFICADO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S380,TRAUMATISMO POR APLASTAMIENTO DE ÓRGANOS GENITALES EXTERNOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S381,"TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S382,AMPUTACIÓN TRAUMÁTICA DE ÓRGANOS GENITALES EXTERNOS,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S383,"AMPUTACIÓN TRAUMÁTICA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL ABDOMEN, REGIÓN LUMBOSACRA Y PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S390,"TRAUMATISMO DE TENDÓN Y DE MÚSCULOS DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S396,TRAUMATISMO DE ÓRGANO(S) INTRAABDOMINAL(ES) CON ÓRGANO(S) PÉLVICO(S),XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S397,"OTROS TRAUMATISMOS MÚLTIPLES DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S398,"OTROS TRAUMATISMOS ESPECIFICADOS DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S399,"TRAUMATISMO NO ESPECIFICADO DEL ABDOMEN, DE LA REGIÓN LUMBOSACRA Y DE LA PELVIS",XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S400,CONTUSIÓN DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S407,TRAUMATISMOS SUPERFICIALES MÚLTIPLES DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S408,OTROS TRAUMATISMOS SUPERFICIALES DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S409,TRAUMATISMO SUPERFICIAL NO ESPECIFICADO DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S410,HERIDA DEL HOMBRO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S411,HERIDA DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S417,HERIDAS MÚLTIPLES DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S418,HERIDA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL HOMBRO Y DEL BRAZO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S420,FRACTURA DE LA CLAVÍCULA,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S421,FRACTURA DEL OMÓPLATO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S422,FRACTURA DE LA EPÍFISIS SUPERIOR DEL HÚMERO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S423,FRACTURA DE LA DIÁFISIS DEL HÚMERO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
S424,FRACTURA DE LA EPÍFISIS INFERIOR DEL HÚMERO,XIX,"TRAUMATISMOS, ENVENENAMIENTOS Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS",
